id,text,label
5908,"Pada usia dini, saya selalu tidak menyukai orang seusia saya.Saya pikir mereka belum dewasa dibandingkan saya.Namun seiring bertambahnya usia, saya mulai terbiasa dengan tubuh saya yang selalu berubah, dan begitu pula orang lain.Pendapat saya tentang mereka tidak berubah selama bertahun-tahun, tetapi tampaknya semua orang “tumbuh lebih cepat” daripada saya dalam hal seksual.",Overgeneralization
5909,"Saya berumur tujuh belas tahun dan saya berkencan dengan pria ini selama sekitar enam bulan.Kami sangat bahagia bersama, dan kami selalu bersenang-senang saat berkumpul.Kami kemudian putus karena kebohongan yang tersebar.Setelah kami putus, kami menyelesaikan semuanya dan ingin kembali bersama dan ketika kami mencoba, ibu saya tidak mengizinkan kami.Dia membencinya karena suatu alasan dan bahkan tidak mengizinkan saya berbicara dengannya.Aku mencintainya dengan sepenuh hatiku, dan dia memperlakukanku dengan sangat baik tetapi ibuku tidak mengizinkan kami bersama.Saya tidak diperbolehkan lagi menemuinya, berbicara dengannya atau bahkan melakukan kontak dengannya di sekolah.",No Distortion
5910,"Putri saya pernah mengalami penyakit mental dan seiring waktu diagnosisnya berubah.Dia berusia 20 tahun dan harus meninggalkan perguruan tinggi untuk kembali mengikuti program perawatan intensif sehari-hari.Dia menderita depresi, kecemasan, halusinasi dan beberapa perubahan kognitif dimana dia tidak bisa membaca atau mengerjakan tugas sekolah.Pertama dia didiagnosis sebagai Depresi Besar dengan psikosis, kemudian skizofrenia, kemudian mereka mengesampingkan PTSD dan sekarang mereka mengatakan Psikosis karena gejala PTSD berasal dari delusi. Dia menggunakan Geodon, Zoloft, Trihexyphenidyl dan Temazepan…yang membantu.Apa perbedaan antara skizofrenia dan psikosis dan mengapa diagnosisnya begitu sulit?",No Distortion
5911,"Bulan lalu saya merasa baik-baik saja.Saya sedikit depresi (banyak hal terjadi) tetapi, saya mendapat pekerjaan dan saya sangat bersemangat.Hari pertama saya duduk dengan perasaan pusing dan pusing.Saya pergi ke dokter.dan saya terkena infeksi sinus.Beberapa hari berikutnya saya mulai mengalami serangan panik dan banyak kecemasan.Kemudian saya bangun keesokan harinya dan merasa sangat cemas sehingga saya tidak dapat berpikir jernih.Saya tidak merasa seperti “saya” lagi seperti sedang berjalan-jalan di tengah kabut.ini berlanjut selama 3 minggu.",Magnification or Minimization
5912,"Akhir-akhir ini aku merasakan perasaan yang sangat buruk.Seperti SANGAT menyedihkan.Dan saya banyak menangis tentang banyak hal seperti tugas sekolah dan stres.Bahkan hal terkecil seperti mendengar teman sekelas mengolok-olok berat badan saya.Saya tahu bunuh diri adalah hal yang mengerikan dan saya dulu berpikir bahwa saya tidak akan pernah melakukan itu.Tapi sebenarnya saya sudah mempertimbangkannya.Hanya saja… sangat sulit.Saat saya mencari tahu apakah saya depresi di internet, saya bahkan tidak merasakan beberapa gejalanya.Jadi aku takut kalau aku bereaksi berlebihan seperti ratu drama yang menyebalkan, bodoh, dan gendut.Jadi.Apakah saya depresi?",Labeling
5913,"Saya berusia 22 tahun, dan baru saja menderita depresi.Saya tidak tahu apa yang menyebabkan depresi saya atau apakah ada penyebabnya, namun saya telah melakukan banyak pencarian ke dalam diri saya.Saya menemukan bahwa saya mengalami mimpi aneh dan mimpi buruk.Saya berulang kali mengalami mimpi buruk tentang keintiman dengan ayah saya, tidak selalu melibatkan seks, tetapi keintiman.Saat saya mengalami mimpi ini saya merasa bersalah dan takut.Setiap kali aku bermimpi, rasanya seperti pertama kali, tapi kemudian aku teringat bahwa aku pernah bermimpi sebelumnya dan aku berpura-pura tidak memimpikannya.Saya tidak pernah bertanya kepada siapa pun tentang mimpi ini, saya terlalu takut.Aku takut itu hanya mimpi, tapi aku lebih takut kalau itu benar-benar terjadi.Saya bergumul dengan masalah kepercayaan, dan saya selalu menjalani seluruh hidup saya, terutama dengan laki-laki.Saya tidak tahu apakah ini ada hubungannya dengan mimpi-mimpi ini?Aku mulai merasa canggung berada di dekat ayahku.Bagaimana caranya menghentikan mimpi ini, tapi yang terpenting, bagaimana saya tahu kalau ini lebih dari sekadar mimpi?",Personalization and Blame
5914,"Freom the U.S.: Saya berusia 18 tahun dan saat ini sangat membutuhkan bantuan tetapi saya merasa tidak punya tempat tujuan.Akan lebih baik bagi saya untuk menemui terapis, namun saat ini saya tinggal bersama orang tua saya dan mereka “tidak percaya pada hal semacam itu”;Saya telah mencoba menemui terapis sebelumnya tetapi mereka hanya menindas saya hingga tidak menemui terapis.Tidak hanya itu, saya juga kehilangan pekerjaan dan tidak mampu berbicara dengan seseorang tanpa sepengetahuan mereka.Saya benar-benar bingung harus berbuat apa.",Magnification or Minimization
5915,"Dari seorang remaja di Inggris: Saya mempunyai masalah dalam memutuskan apakah hanya “teman wanita” yang benar-benar menyukai dan peduli pada saya, saya mencoba berkencan dengannya dan tidak mengatakan apa pun bahwa kami masih berteman.Saya ragu apakah dia benar-benar peduli pada saya selama beberapa tahun.",Jumping to Conclusions
5916,"Setelah bertahun-tahun mencoba mengatasi rasa takut saya untuk terbuka dan dihakimi, saya akhirnya memulai terapi lagi minggu lalu.Masalah saya adalah ini: Saya baru tahu bahwa layanan konseling yang saya ikuti berbasis di gereja baptis dan terapis saya jelas sangat religius (berbagi postingan keagamaan di facebook [dan ya, saya memeriksa halaman facebooknya setelah pertemuan pertama], plakat ayat Alkitab di seluruh kantor, dll.).",No Distortion
5917,"Dari seorang remaja di AS: Saya berusia 17 tahun, ketika saya berusia 15 tahun, kakak laki-laki saya meninggal karena kecanduan heroin jangka panjang.dia adalah sahabatku dan aku melihatnya mati.Karena aku masih SMA, cara termudah bagiku untuk menghilangkan rasa sakit adalah dengan berpesta.akhirnya hal itu datang untuk menampar wajahku dan aku harus mengatasi rasa sakit yang telah lama kusingkirkan sekaligus.",Personalization and Blame
5918,"Hai, sepupu saya yang seumuran telah mengubah dirinya sehingga bisa dikatakan dia menceritakan kebohongan kepada orang-orang tentang masa kecilnya.Dia tampaknya memiliki akal sehat saat ini, tetapi dia memberi tahu semua orang termasuk saya tentang masa pertumbuhannya di Virginia.Dia tinggal 2 mil dari saya sepanjang hidupnya.Dia memberi tahu saya dan orang lain tentang 15 tahun hidupnya ditambah pernikahan yang penuh kekerasan di mana dia mengontrol dan mengasingkan diri.Dia tidak dapat menghubungi ibu dan ayahnya karena dia.Satu-satunya masalah adalah dia tinggal di rumah yang sama dengan ibu dan ayahnya.Dia juga mengatakan dia tidak pernah membiarkan dia bekerja dan selanjutnya dia bercerita tentang dia bekerja selama 15 tahun di sebuah pabrik terdekat.Dia telah menciptakan kembali kehidupannya di mana dia menjadi korban dari suatu jenis.Suaminya tidak memperlakukannya dengan buruk.Tidak ada yang akan berbicara dengannya lagi.Dia bertingkah normal hari ini tetapi ketika dia membahas masa lalu, itu semua hanya fiksi.Aneh sekali.Biarkan dia berbicara selama 15 menit dan dia akan membantah apa yang baru saja dia katakan kepada Anda.Tema sentralnya adalah dia adalah korban dari ini atau itu",Labeling
5919,"Aku dan mantanku sudah putus selama 2 tahun sekarang.Kami bertemu ketika saya masih di sekolah menengah atas, 18 tahun dan dia berusia 21 tahun. Sekitar 2 setengah tahun lebih tua.Kami putus karena dia harus meninggalkan Florida untuk mencari pekerjaan di Chicago setelah lulus kuliah dan saya diberitahu bahwa itulah satu-satunya alasan.Hubungan kami berjalan baik dan kami berdua sangat menyukai satu sama lain tetapi tampaknya dia lebih menyukai pemikiran tentang pekerjaan dan potensi kehidupannya di Chicago atau mungkin dia merasa itu hanya sesuatu yang harus dia lakukan.2 bulan sebelum dia harus pindah, dia putus denganku karena dia menyadari dia mungkin akan pindah dan dia tidak ingin menyakitiku lagi dan berpikir akan lebih baik jika mengakhirinya lebih awal daripada nanti.Saya panik dan pada dasarnya kehilangan akal sehat dan sangat tertekan sampai kami kembali bersama.Dia mengirimiku pesan dan memberitahuku bahwa dia merindukanku dan kami kembali bersama sampai dia harus pindah.Sejak dia pindah dan pergi serta kami putus, saya mengalami depresi berat dan bahkan kadang-kadang merasa ingin bunuh diri.Pada dasarnya aku merasa seluruh hidupku telah diambil dan aku tidak bisa berhenti memikirkannya.Saya benar-benar memikirkannya 24/7 dan merasakan sakit yang tak tertahankan setiap kali saya memikirkannya dan itu berlebihan.Biasanya orang mengambil sedikit waktu untuk melupakan mantannya, tapi sudah 2 tahun berlalu dan saya masih akan melakukan apa pun agar saya dan dia bisa kembali bersama.Aku masih memikirkannya saat pertama kali aku bangun dan terakhir kali sebelum aku tidur dan aku tidak tahu kenapa aku begitu terobsesi dengannya.Dia hanyalah seorang pria normal berpenampilan rata-rata (bagi kebanyakan orang) yang sangat baik yang akan kuliah dan begitu saya bertemu dengannya, saya langsung jatuh cinta.Saya sudah mencoba segala kemungkinan tetapi saya tidak bisa melupakannya dan saya sangat membutuhkan bantuan.Ini adalah rasa sakit terburuk yang pernah saya rasakan dalam hidup saya dan itu terjadi sepanjang hari setiap hari.Tolong bantu.",Magnification or Minimization
5920,"Dari Kanada: Saya terlalu mudah marah dan/atau tersakiti oleh orang lain, dan sering kali karena hal-hal sepele.Ada saat-saat ketika saya menarik diri dari situasi tersebut, merenung dan kemudian merasa baik-baik saja.Namun ada kalanya aku menjadi marah secara tidak masuk akal, dan pada saat itu aku juga menjadi sangat kejam dan menyakitkan hati.",Should statements
5921,"Dari seorang remaja di AS: Saya telah memperhatikan hal ini cukup lama.Saya tidak bisa merasakan empati atau simpati terhadap orang lain.Contohnya adalah ketika sahabat saya menangis di depan karena mendapat ancaman pembunuhan, saya tidak bisa membuat diri saya benar-benar peduli.Contoh lainnya adalah ketika paman saya meninggal dan ayah saya menangis di depan saya.Menurutku itu lucu.",No Distortion
5922,"Dari Argentina: Saya mengalami gejala depresi sejak saya berusia 12 tahun, setelah berjuang sepanjang masa kanak-kanak dengan masalah perilaku dan perundungan.Saya memikirkan tentang bunuh diri setiap hari, meskipun saya belum pernah mencobanya.Sejujurnya aku berpikir aku tidak berguna dan tidak punya masa depan di hadapanku.Tidak ada sesuatu pun yang saya rasa saya kuasai atau yang benar-benar saya nikmati.Setiap hari, fokus pada studi sepertinya membutuhkan kemauan yang lebih besar.",Jumping to Conclusions
5923,"Saya dikenal suka membantu teman-teman dan orang-orang terkasih yang sedang melalui cobaan dan kesengsaraan mereka sendiri, dan saya benar-benar senang melakukan ini karena saya tahu ini adalah hal yang benar untuk dilakukan dan saya senang melihat mereka menemukan titik terang di ujung terowongan.Namun seiring berlalunya waktu, saya menyadari bahwa orang-orang yang pernah saya bantu tampaknya mengabaikan saya atau saya merasa mereka tidak menghargai bantuan saya.Jangan salah paham, aku mengerti bahwa aku tidak akan menjadi satu-satunya hal yang penting dalam hidup mereka tetapi tetap saja sangat menyakitkan bagiku jika mereka meninggalkanku begitu saja ketika mengingat banyaknya waktu yang aku habiskan bersama mereka untuk membantu mereka melewati dilema mereka sendiri dan mengulurkan ranting zaitunku sejauh yang aku bisa.Namun kadang-kadang mereka langsung mengabaikan saran saya atau melontarkannya kembali ke wajah saya, hanya agar mereka terluka karena mereka tidak mendengarkan saran saya dan pada akhirnya mereka kembali mengatakan bahwa saya berhak hanya jika mereka melakukan hal yang persis sama dan melanjutkan lingkaran setan mereka sendiri dan saya sangat sedih melihat mereka seperti itu.Aku bahkan bisa memikirkan saat-saat di mana salah satu dari mereka akan meninggalkanku dalam kegelapan sementara samar-samar berkomunikasi denganku membuatku merasa frustrasi dan cemas atas apa yang akan mereka lakukan hanya agar mereka baik-baik saja pada akhirnya.Ini mengerikan.Ditambah lagi, setiap kali saya mencoba menghubungi beberapa dari orang-orang ini, sekarang mereka sepertinya membuat saya terpesona seolah-olah saya tidak pernah menyapa.Alhasil saya merasa sakit hati, saya tidak selalu memikirkan mereka tapi ketika saya melakukannya rasanya seperti ada belati di hati saya.Saya merasa seharusnya saya tidak mencoba membantu mereka dan mungkin saya tidak akan merasa seperti yang saya rasakan sekarang.Hal ini seharusnya tidak terlalu mengganggu saya, tetapi ini hanya membuat saya merasa seperti saya telah dimanfaatkan dan dibuang dan akibatnya saya mempertanyakan nilai diri saya atau apakah saya harus repot-repot.Saya minta maaf karena bertele-tele, terima kasih atas waktunya",Jumping to Conclusions
5924,"Saya merasa mempunyai terlalu banyak masalah, saya tidak tahu harus berbuat apa lagi.Saya pikir untuk mencoba mengetikkan masalah saya di dalam kotak mungkin akan sedikit sulit.Saya akan sangat teliti karena itulah yang perlu dilakukan untuk memahami saya.Saya tinggal bersama seorang ibu tunggal, dan adik perempuan saya.Ayah saya meninggalkan kami ketika saya berusia 3 tahun dan saya tidak pernah bisa melupakannya.Ibu saya mencoba menggantikannya dengan pecandu narkoba, pecandu alkohol dan pedofil.Saya, karena masih sangat muda, dan tidak berdaya terjebak di tengah jalan.",No Distortion
5925,"Benarkah tidak boleh ada kontak fisik yang normal (berpelukan, dan lain-lain) antara teman laki-laki dan perempuan?Saya mempunyai seorang teman wanita yang telah berteman dengan saya selama kurang lebih 8 tahun.Pada dasarnya kami adalah sahabat, tapi saat kami dekat satu sama lain rasanya seperti kami tidak pernah bersentuhan.Tidak sengaja atau apa pun.Aku menyukainya dan ingin bersamanya karena sepertinya wajar jika aku mempunyai perasaan padanya, bukan?Tapi meskipun dia mungkin tidak memandangku seperti itu, bukankah wajar kalau teman-teman setidaknya berpelukan?Kami tidak pernah berpelukan, atau melakukan kontak fisik kecil-kecilan (menyentuh bahu, dll.) Apakah ini normal bagi teman dekat pria dan wanita?Ataukah ini karena ketakutan kita terhadap gairah seksual?Mungkinkah itu pertanda dia juga tertarik padaku tetapi tidak ingin merusak persahabatannya?",Should statements
5926,"Jadi, masalah seumur hidup (seperti yang saya sadari) adalah suasana hati, pikiran, dan perasaan saya berubah terlalu cepat, terlalu mudah, dan tanpa alasan yang kuat.Sepertinya saya tidak terikat pada kenyataan, saya hidup dalam pikiran saya terus-menerus memikirkan berbagai hal, tetapi sepertinya saya tidak dapat dengan mudah mengonsep masa depan dan berkata, ujian saya yang akan datang, atau HIDUP yang membumi seperti yang kita tahu.Saya mendapatkan banyak sekali ide/realisasi setiap hari, namun dalam hitungan detik suasana hati yang harus saya ikuti menghilang.Aku tidak bisa mengenali suasana hatiku karena semuanya sangat aneh, dan jika aku mencoba memahaminya, suasana hatiku berubah.Sepertinya aku tidak bisa mengendalikan pikiranku.Tidak ada satu pun hal yang saya ketahui tentang diri saya yang permanen.Aku bahkan tidak merasa mencintai orang tuaku, karena ini lebih seperti pikiranku tidak dibuat untuk hal itu terjadi – pikiranku malah dibuat untuk terus-menerus mengevaluasi dan mengevaluasi kembali segala sesuatunya, merenung, membuat ide dan rencana masa depan, dan mengkhawatirkan hal-hal yang paling tidak masuk akal (lihat di bawah).Untuk itu, saya sama sekali tidak mengalami trauma, orang tua saya sangat penyayang, begitu pula teman-teman dan keluarga besar saya.Namun sikap saya terhadap mereka selalu berubah (dengan asumsi saya memikirkannya, dan alasan untuk mengubah sikap biasanya bersifat acak yang tiba-tiba terasa relevan pada saat itu).Hal yang sama berlaku untuk segala hal – saya tidak memiliki pendapat atau pandangan pasti tentang apa pun.",Should statements
5927,"Sejak kecil aku tidak pernah bisa menyesuaikan diri. Aku tidak punya teman di sekolah selain anggota keluarga.Aku memang mempunyai teman yang tidak terlihat, tapi aku hampir tidak pernah keluar saat jam istirahat.Saya selalu tinggal di dalam dan membaca buku di perpustakaan.Tapi itu tidak pernah terlalu menggangguku.Saya juga mempunyai masalah yang disebutkan oleh saudara perempuan saya (dia tidak tinggal bersama saya) ketika saya masih kecil.Saya selalu mengulangi apa yang orang lain katakan kepada saya, bukan untuk bersikap sinis, tetapi saya tidak dapat menahannya.Saya meneliti ini sedikit dan sekarang saya tahu itu adalah echolalia.Saya juga menikmati memetik kulit mati.Saya dipindahkan ke sekolah magnet (untuk anak-anak yang sangat cerdas…atau begitulah kata mereka), tapi saya tetap tidak cocok.",Overgeneralization
5928,"Dari seorang remaja di Mesir: Ketika saya masih kecil saya mengalami pelecehan seksual dan ketika ayah saya mengetahui dia tidak melakukan apa pun.Aku mencoba untuk move on dan kupikir aku sudah melakukannya meskipun aku berperilaku sedemikian rupa sehingga membuatku bertanya-tanya apakah hal itu telah mempengaruhiku.Saya berada dalam lingkaran pertanyaan yang tak ada habisnya dan sekarang 6 bulan yang lalu saya didiagnosis menderita jenis kanker langka.Aku baru saja menyelesaikan kemo dan keadaanku membaik tapi aku takut dengan apa selanjutnya jika masa kecilku buruk dan saat aku berumur 18 tahun adalah kanker, bagaimana kalau umur 21?Akan seperti apa jadinya?apakah aku akan kehilangan anggota tubuhku atau seseorang yang kucintai.saya hanya ingin tahu cara memperbaikinya dan serangan kecemasan yang saya alami",Overgeneralization
5929,"Dari AS: Saya punya teman yang kami sebut “sahabat”;.namun dia tidak terlalu terbuka padaku.Saya telah mengundangnya untuk bertemu keluarga saya sekitar 5 kali.selalu menolak dan mencari-cari alasan.Saya mengundangnya lagi untuk terakhir kalinya dengan harapan tidak apa-apa bertemu sepupu dan saudara perempuan saya di restoran.jadi hanya kita yang berempat. Dia menjawab dengan nada sedih (pesan suara) mengatakan jantungnya berdebar kencang, dia cemas, gemetar dan gugup, akan ada terlalu banyak orang, dia tidak mengenal siapa pun (walaupun hanya aku, saudara perempuan dan sepupuku).Aku bilang padanya dia selalu pergi ke restoran dan bertemu orang tapi apa masalahnya dengan ini?Dia tidak mau memberitahuku apa yang salah dan kami akhirnya bertengkar.Dia menyuruhku mencari jawabannya di Google.Saya mencari di Google dan satu-satunya hal yang dapat saya temukan adalah kecemasan sosial.dia bilang tidak.namun saya tidak tahu apa masalahnya.Adakah yang bisa membantu?btw kami sudah berteman selama kurang lebih satu tahun.",Labeling
5930,"Minggu lalu pasangan saya menelepon saya karena dia terjebak di tempat kerja dan bisakah saya menjemputnya?Aku sendiri baru saja selesai bekerja dan baru saja duduk di sofa, jadi aku bilang sebaiknya aku tidak melakukannya. Aku sangat lelah – bisakah seseorang di sana mengantarmu pulang?Dia bilang dia sudah bertanya dan kami menutup telepon.Sekitar satu menit kemudian saya meneleponnya kembali dan meminta maaf tentu saja saya akan menjemputnya – saya merasa tidak enak karena saya bahkan ragu-ragu.Masalahku sekarang adalah aku tidak bisa melupakan reaksi awalku meskipun tanggapanku positif.Yang ingin saya ketahui adalah manakah yang merupakan indikasi sebenarnya dari diri saya sebagai pribadi?Sepertinya saya tidak dapat menemukan jawaban yang memuaskan secara online mengenai apakah reaksi Anda atau tanggapan Anda yang menunjukkan nilai dan moral Anda.Saya merasa tidak enak karena reaksi pertama saya adalah bersikap egois dan saya merasa itu menunjukkan siapa saya sebenarnya.Terima kasih",Labeling
5931,"Dalam kejadian yang jarang terjadi ketika saya berkumpul dengan teman-teman saya, meskipun hanya beberapa jam, pacar jarak jauh saya sangat kesulitan dengan hal itu karena dia tidak memiliki teman sendiri dan dia sangat kesepian.Meskipun aku mengirim pesan padanya sepanjang aku pergi, dia sepertinya menutup diri secara emosional dan yang bisa kudapat hanyalah tanggapan satu kata.Saya semakin menjauhkan teman-teman saya dari hidup saya selama bertahun-tahun karena tidak ada gunanya bagi saya jika dia menutup diri dari saya.Dia menderita depresi berat selama bertahun-tahun dan saya rasa ini mungkin salah satu faktornya.Dia menggambarkannya sebagai otaknya yang menutup dirinya dan dia merasa tidak bisa mengendalikan perasaan ini.Harapan saya adalah mendapatkan pendapat tentang apa yang menyebabkan dia merasa seperti ini dan apa yang bisa saya lakukan untuk membantunya.Dia memiliki kecemasan yang parah, kecemasan akan perpisahan, dan depresi dan menurut saya itu bisa jadi salah satu faktornya.Saya hanya ingin mencari cara untuk mencoba dan membantunya mengatasi masalah ini.Saya ingin bisa bertemu teman-teman saya tanpa merasa bersalah dan sedih karena dia menutup diri.Kadang-kadang hal itu benar-benar membuat saya frustrasi dan saya tidak tahu bagaimana membantunya.",Jumping to Conclusions
5932,"Dari seorang remaja di Kanada: Hai.Saya seorang gadis berusia 17 tahun dan hampir sepanjang hidup saya telah bergumul dengan masalah keluarga.Aku terlahir sebagai anak cinta bersama dengan kakak laki-lakiku yang berusia 18 tahun. Ayah kandungku sudah menikah pada saat dia bertemu dengan ibuku dan berjanji akan menceraikan istrinya karena dia tidak bahagia dengan pernikahan yang dijodohkan untuknya.Namun, dia tidak pernah menceraikan istrinya namun menghasilkan dua anak dengan ibu saya.",No Distortion
5933,"Saya menunda-nunda atau menghindari melakukan sesuatu.Hal-hal sederhana, seperti mengecek email, membayar sewa (walaupun saya punya uang), pekerjaan rumah, belajar.Saya melakukan hal yang sama pada hal-hal yang SAYA SUKA lakukan.Misalnya: 1) Saya menunda-nunda mengerjakan Pekerjaan Rumah hingga satu jam terakhir, tetapi saya senang ketika saya mengerjakannya.2) Saya menunda-nunda belajar untuk suatu kelas tetapi ketika saya akhirnya melakukannya, saya SANGAT menikmatinya.",All-or-nothing
5934,"Saya seorang wanita berusia 18 tahun, dan ketika saya berusia 13 tahun, saya membunuh anak anjing pit-bull milik keluarga saya.Namanya Poppy.Saya membunuhnya dengan mengikatkan tali ke kerahnya dan kemudian memasangnya di dahan besar di pohon yang memiliki pos berburu di atasnya.Saya naik ke pos berburu, memegang talinya, dan kemudian mulai menarik talinya ke bawah.Saat saya menarik talinya ke bawah, Poppy terangkat ke udara.Tanganku gemetar ketika aku melakukan perbuatan itu;dan aku menyaksikan tubuhnya diguncang dengan ganas hingga, akhirnya, aku mendengar lehernya patah.Saya kemudian turun dari pos berburu, melepaskan ikatan tali dari kerahnya, memasangkan tali kekang di kerahnya, dan memegang tali tersebut sambil menyeretnya melewati hutan.Saya meletakkan tubuhnya di bawah semak-semak.Saya meninggalkan jenazahnya di sana selama sekitar satu bulan dan kemudian kembali ke lokasi tersebut, dan yang tersisa hanyalah tulang belulang (saat itu musim panas).Saya terus kembali ke tempat itu hampir setiap hari, lalu saya mencabut gigi taringnya dari tengkoraknya dan menaruhnya di kamar saya.Tidak lama setelah saya melakukan ini, saya mengambil kepalanya dan meletakkannya di dahan pohon.Saya kemudian membawa adik perempuan saya ke dalam hutan, menunjukkan kepalanya, dan mengatakan kepadanya bahwa itu adalah kepala seekor anjing hutan;Saya terus-menerus berfantasi tentang membunuh dan menyiksa hewan dan terkadang hewan.Saya sakit apa?",No Distortion
5935,"Dari AS: Saya berusia 58 tahun dan saya telah berkencan dengan pria luar biasa yang 4 tahun lebih muda dari saya.Ia adalah seorang duda dan memiliki seorang putri kecil dan 3 anak yang sudah dewasa – semuanya dari istri yang sama.Ia menikah selama 25 tahun, berasal dari Eropa dan sangat kaya.Kami memiliki koneksi magnetik yang sangat istimewa.Kami bersama hampir setiap malam dan menghabiskan seluruh akhir pekan bersama.Jadi kami telah menghabiskan cukup banyak waktu bersama dan dia sepertinya tidak bisa jauh dariku terlalu lama.",Jumping to Conclusions
5936,"Saya berusia 34 tahun, wanita Tionghoa-Jerman yang baru saja pindah ke Praha bersama suami dan dua putra saya (usia 2 dan 4).Kami pindah setelah gangguan saraf saya.Suamiku mendapat pekerjaan bagus di sini jadi aku tidak perlu bekerja dan bisa fokus untuk menjadi lebih baik.Saya telah bekerja penuh waktu dalam pekerjaan yang sangat menegangkan serta menjaga anak-anak.Saya kembali bekerja dalam beberapa bulan setelah setiap kelahiran, meskipun kelahiran putra kedua saya rumit dan sulit serta kematian mendadak ibu saya ketika dia baru berusia beberapa bulan.Suamiku sedang bepergian dan aku tidak bisa bersedih dengan semestinya.",No Distortion
5937,"Dari AS: Ayah saya berusia 75 tahun yang terus-menerus menganggur selama 25 tahun dan menghabiskan sepanjang hari sendirian di rumah – saya membayangkan hal ini memengaruhi harga dirinya.Saat dia berada di dekat kelompok keluarga atau teman yang lebih besar, dia berperilaku cukup normal.Namun ketika hanya ada saya atau ibu saya, dia menunjukkan perilaku yang provokatif, mencari perhatian, dan tampaknya tidak peduli dengan reputasinya atau betapa buruk tindakannya terhadap dirinya.Apakah dia mempunyai masalah psikologis dan adakah yang bisa kita lakukan sebagai istri/anak perempuannya untuk membuatnya lebih baik?Beberapa perilakunya:",Jumping to Conclusions
5938,"Suamiku pergi hampir 3 tahun yang lalu dan tinggal bersama pasangan selingkuhannya.Sebelum pergi, dia menunjukkan tanda-tanda depresi, perubahan suasana hati, dan perilakunya menjadi tidak menentu.Dia sekarang menjalani kehidupan yang benar-benar baru di negara bagian lain namun belum mengajukan gugatan cerai.Selama dua tahun pertama, dia kadang-kadang berkomunikasi tetapi tidak menanggapi masalah hukum.Aku tetap sibuk menjalani hidupku dan tidak menghubunginya kecuali ada urusan hukum, tapi aku selalu baik dan memperlakukannya dengan hormat.Tahun lalu saya didiagnosis menderita kanker stadium lanjut dan tidak lagi mendengar kabar darinya sejak itu.Dia bahkan mengubah informasi kontaknya.Saya benar-benar kesulitan memahami betapa saya telah menjadi bagian besar dalam hidupnya selama hampir dua dekade dan meskipun kami masih menikah, tindakannya menunjukkan bahwa dia benar-benar tidak peduli pada saya.Saya bisa memahami “jatuh cinta”, tapi bagaimana seseorang bisa berhenti peduli?Harga diri saya anjlok dan sangat menyiksa untuk merasa seperti seseorang yang sudah lama saya kenal dan berbagi banyak hal dalam hidup saya, tidak peduli apakah saya hidup atau mati.Aku telah bekerja keras untuk memahami bahwa tindakannya bukan salahku, tapi aku sangat sulit menerima bagaimana dia bisa mengetahui bahwa aku mengidap kanker dan dengan sengaja membuat hidupku lebih sulit dengan menghilang tanpa bercerai, dan bagaimana dia bisa menghapusku begitu saja dari hidupnya seolah-olah aku tidak pernah ada.Aku tidak ingin sisa hidupku dihabiskan untuk mengatasi masalah yang menyakitkan ini dan aku mencoba untuk tidak terlalu memikirkannya, tapi aku merasa pernikahan kami yang belum selesai masih membayangi kepalaku.",Jumping to Conclusions
5939,"Halo, nama saya —- dan saya memiliki pertanyaan tentang kesehatan mental pasangan saya.Aku mengkhawatirkan pacarku selama beberapa minggu terakhir, karena akhir-akhir ini dia terlihat menunjukkan masalah psikotik.Saya telah berkencan dengannya selama sekitar 4 bulan, dan dia, dalam beberapa minggu terakhir, bertingkah aneh.Sebagai latar belakang, kami berdua berusia 20 tahun.Setahun terakhir, dia diusir dari rumah ibunya karena menjadi transgender, dan menghabiskan beberapa waktu menjadi tunawisma.Dia baru-baru ini masuk ke sebuah apartemen, dan mendaftarkan hewan pendukung emosional.Dia juga mengatakan dia sangat bahagia dalam hubungannya dengan saya.Jadi segala sesuatunya tampak membaik dalam hidupnya, namun kondisi mentalnya semakin buruk.Beberapa bulan yang lalu dia bercerita kepada saya bahwa skizofrenia merupakan penyakit keturunan dalam keluarganya, namun gejala yang dia gambarkan pada kerabatnya tidak sejalan dengan skizofrenia sama sekali (tidak ada paranoia, halusinasi, pikiran/ucapan tidak teratur).Saya mengatakan kepadanya bahwa mungkin mereka salah didiagnosis, dan itu sepertinya sedikit menenangkan pikirannya.",Jumping to Conclusions
5940,"Saya telah lama bergumul dengan pemikiran dan masalah yang tidak dapat saya jelaskan.Saya tidak tahu apa yang salah dengan diri saya, tapi pasti ada.Saya pernah menemui konselor sebelumnya tetapi tidak pernah memiliki keberanian untuk mendekati mereka dengan hal-hal ini.Kami berbicara tentang depresi, kecemasan, harga diri rendah, dan masalah sosial saya, tetapi sepertinya salah jika membicarakan hal-hal lain ini dengan lantang.",Personalization and Blame
5941,Dari seorang remaja di A.S.: Saya dianiaya secara fisik saat masih kecil oleh ayah saya dan dianiaya secara emosional oleh ibu saya sepanjang hidup saya.Saya mengalami masalah pengabaian setelah orang tua saya berpisah dan orang-orang yang membesarkan saya keluar.Depersonalisasi dan derealisasi sangat berat dalam hidup saya dan saya selalu merasa tidak pada tempatnya dan mendengar suara-suara yang saya lihat sebagai teman dan melihat bayangan.,Overgeneralization
